Date,Vteam,VPTS,Hteam,HPTS
2016-04-05 07:30:00,Charlotte Hornets,90,Toronto Raptors,96
2016-04-05 08:00:00,Cleveland Cavaliers,109,Milwaukee Bucks,80
2016-04-05 08:00:00,Chicago Bulls,92,Memphis Grizzlies,108
2016-04-05 08:00:00,Detroit Pistons,89,Miami Heat,107
2016-04-05 08:00:00,Phoenix Suns,90,Atlanta Hawks,103
2016-04-05 09:00:00,Oklahoma City Thunder,124,Denver Nuggets,102
2016-04-05 09:00:00,San Antonio Spurs,88,Utah Jazz,86
2016-04-05 10:00:00,Portland Trail Blazers,115,Sacramento Kings,107
2016-04-05 10:30:00,Minnesota Timberwolves,124,Golden State Warriors,117
2016-04-05 10:30:00,Los Angeles Lakers,81,Los Angeles Clippers,103
2016-04-06 07:00:00,Detroit Pistons,108,Orlando Magic,104
2016-04-06 07:00:00,Cleveland Cavaliers,109,Indiana Pacers,123
2016-04-06 07:00:00,Brooklyn Nets,103,Washington Wizards,121
2016-04-06 07:30:00,New Orleans Pelicans,97,Boston Celtics,104
2016-04-06 07:30:00,Charlotte Hornets,111,New York Knicks,97
2016-04-06 09:30:00,Houston Rockets,86,Dallas Mavericks,88
2016-04-06 10:00:00,Oklahoma City Thunder,115,Portland Trail Blazers,120
2016-04-06 10:30:00,Los Angeles Clippers,91,Los Angeles Lakers,81
2016-04-07 08:00:00,Toronto Raptors,87,Atlanta Hawks,95
2016-04-07 08:00:00,Phoenix Suns,124,Houston Rockets,115
2016-04-07 08:00:00,Chicago Bulls,98,Miami Heat,106
2016-04-07 10:00:00,Minnesota Timberwolves,105,Sacramento Kings,97
2016-04-07 10:30:00,San Antonio Spurs,101,Golden State Warriors,112
2016-04-08 07:00:00,Brooklyn Nets,99,Charlotte Hornets,113
2016-04-08 07:00:00,Miami Heat,109,Orlando Magic,112
2016-04-08 07:00:00,New York Knicks,109,Philadelphia 76ers,102
2016-04-08 07:30:00,Milwaukee Bucks,109,Boston Celtics,124
2016-04-08 07:30:00,Washington Wizards,99,Detroit Pistons,112
2016-04-08 07:30:00,Indiana Pacers,98,Toronto Raptors,111
2016-04-08 08:00:00,Los Angeles Lakers,102,New Orleans Pelicans,110
2016-04-08 08:30:00,Memphis Grizzlies,93,Dallas Mavericks,103
2016-04-08 09:00:00,Los Angeles Clippers,102,Utah Jazz,99
2016-04-08 09:00:00,San Antonio Spurs,98,Denver Nuggets,102
2016-04-09 07:00:00,Phoenix Suns,121,New Orleans Pelicans,100
2016-04-09 07:30:00,Boston Celtics,107,Atlanta Hawks,118
2016-04-09 08:00:00,Golden State Warriors,100,Memphis Grizzlies,99
2016-04-09 08:30:00,Cleveland Cavaliers,102,Chicago Bulls,105
2016-04-09 10:30:00,Minnesota Timberwolves,106,Portland Trail Blazers,105
2016-04-09 10:30:00,Oklahoma City Thunder,112,Sacramento Kings,114
2016-04-10 00:00:00,Charlotte Hornets,98,Washington Wizards,113
2016-04-10 03:30:00,Los Angeles Lakers,110,Houston Rockets,130
2016-04-10 03:30:00,Dallas Mavericks,91,Los Angeles Clippers,98
2016-04-10 05:00:00,Milwaukee Bucks,109,Philadelphia 76ers,108
2016-04-10 05:00:00,Utah Jazz,100,Denver Nuggets,84
2016-04-10 06:00:00,Brooklyn Nets,105,Indiana Pacers,129
2016-04-10 06:00:00,Orlando Magic,96,Miami Heat,118
2016-04-10 07:00:00,Golden State Warriors,92,San Antonio Spurs,86
2016-04-10 07:30:00,Toronto Raptors,93,New York Knicks,89
2016-04-11 07:00:00,Milwaukee Bucks,98,Orlando Magic,107
2016-04-11 07:00:00,Atlanta Hawks,94,Cleveland Cavaliers,109
2016-04-11 07:30:00,Washington Wizards,120,Brooklyn Nets,111
2016-04-11 07:30:00,Charlotte Hornets,114,Boston Celtics,100
2016-04-11 08:00:00,Houston Rockets,129,Minnesota Timberwolves,105
2016-04-11 08:00:00,Chicago Bulls,121,New Orleans Pelicans,116
2016-04-11 08:00:00,Los Angeles Lakers,79,Oklahoma City Thunder,112
2016-04-11 09:00:00,Dallas Mavericks,101,Utah Jazz,92
2016-04-11 10:00:00,Sacramento Kings,105,Phoenix Suns,101
2016-04-12 07:00:00,New York Knicks,90,Indiana Pacers,102
2016-04-12 07:30:00,Philadelphia 76ers,98,Toronto Raptors,122
2016-04-12 07:30:00,Miami Heat,99,Detroit Pistons,93
2016-04-12 08:00:00,Oklahoma City Thunder,98,San Antonio Spurs,102
2016-04-12 10:30:00,Memphis Grizzlies,84,Los Angeles Clippers,110
2016-04-13 08:00:00,Atlanta Hawks,98,Washington Wizards,109
2016-04-13 08:00:00,Miami Heat,88,Boston Celtics,98
2016-04-13 08:00:00,Toronto Raptors,103,Brooklyn Nets,96
2016-04-13 08:00:00,Philadelphia 76ers,105,Chicago Bulls,115
2016-04-13 08:00:00,Orlando Magic,103,Charlotte Hornets,117
2016-04-13 08:00:00,Detroit Pistons,112,Cleveland Cavaliers,110
2016-04-13 08:00:00,San Antonio Spurs,96,Dallas Mavericks,91
2016-04-13 08:00:00,Sacramento Kings,81,Houston Rockets,116
2016-04-13 08:00:00,Indiana Pacers,97,Milwaukee Bucks,92
2016-04-13 08:00:00,New Orleans Pelicans,109,Minnesota Timberwolves,144
2016-04-13 10:30:00,Denver Nuggets,99,Portland Trail Blazers,107
2016-04-13 10:30:00,Memphis Grizzlies,104,Golden State Warriors,125
2016-04-13 10:30:00,Utah Jazz,96,Los Angeles Lakers,101
2016-04-13 10:30:00,Los Angeles Clippers,105,Phoenix Suns,114
2016-04-16 00:30:00,Indiana Pacers,100,Toronto Raptors,90
2016-04-16 03:30:00,Houston Rockets,78,Golden State Warriors,104
2016-04-16 07:00:00,Boston Celtics,101,Atlanta Hawks,102
2016-04-16 09:30:00,Dallas Mavericks,70,Oklahoma City Thunder,108
2016-04-17 03:00:00,Detroit Pistons,101,Cleveland Cavaliers,106
2016-04-17 05:30:00,Charlotte Hornets,91,Miami Heat,123
2016-04-17 08:00:00,Memphis Grizzlies,74,San Antonio Spurs,106
2016-04-17 10:30:00,Portland Trail Blazers,95,Los Angeles Clippers,115
2016-04-18 07:00:00,Indiana Pacers,87,Toronto Raptors,98
2016-04-18 08:00:00,Dallas Mavericks,85,Oklahoma City Thunder,84
2016-04-18 10:30:00,Houston Rockets,106,Golden State Warriors,115
2016-04-19 07:00:00,Boston Celtics,72,Atlanta Hawks,89
2016-04-19 09:30:00,Memphis Grizzlies,68,San Antonio Spurs,94
2016-04-20 07:00:00,Charlotte Hornets,103,Miami Heat,115
2016-04-20 08:00:00,Detroit Pistons,90,Cleveland Cavaliers,107
2016-04-20 10:30:00,Portland Trail Blazers,81,Los Angeles Clippers,102
2016-04-21 07:00:00,Oklahoma City Thunder,131,Dallas Mavericks,102
2016-04-21 07:30:00,Toronto Raptors,101,Indiana Pacers,85
2016-04-21 09:30:00,Golden State Warriors,96,Houston Rockets,97
2016-04-22 07:00:00,Cleveland Cavaliers,101,Detroit Pistons,91
2016-04-22 08:00:00,Atlanta Hawks,103,Boston Celtics,111
2016-04-22 09:30:00,San Antonio Spurs,96,Memphis Grizzlies,87
2016-04-23 03:00:00,Toronto Raptors,83,Indiana Pacers,100
2016-04-23 05:30:00,Miami Heat,80,Charlotte Hornets,96
2016-04-23 08:00:00,Oklahoma City Thunder,119,Dallas Mavericks,108
2016-04-23 10:30:00,Los Angeles Clippers,88,Portland Trail Blazers,96
2016-04-24 01:00:00,San Antonio Spurs,116,Memphis Grizzlies,95
2016-04-24 03:30:00,Golden State Warriors,121,Houston Rockets,94
2016-04-24 06:00:00,Atlanta Hawks,95,Boston Celtics,104
2016-04-24 08:30:00,Cleveland Cavaliers,100,Detroit Pistons,98
2016-04-25 07:00:00,Miami Heat,85,Charlotte Hornets,89
2016-04-25 08:00:00,Dallas Mavericks,104,Oklahoma City Thunder,118
2016-04-25 10:30:00,Los Angeles Clippers,84,Portland Trail Blazers,98
2016-04-26 06:00:00,Indiana Pacers,99,Toronto Raptors,102
2016-04-26 08:30:00,Boston Celtics,83,Atlanta Hawks,110
2016-04-27 08:00:00,Charlotte Hornets,90,Miami Heat,88
2016-04-27 10:00:00,Portland Trail Blazers,108,Los Angeles Clippers,98
2016-04-27 10:30:00,Houston Rockets,81,Golden State Warriors,114
2016-04-28 08:00:00,Atlanta Hawks,104,Boston Celtics,92
2016-04-29 07:30:00,Toronto Raptors,83,Indiana Pacers,101
2016-04-29 08:00:00,Miami Heat,97,Charlotte Hornets,90
2016-04-29 10:30:00,Los Angeles Clippers,103,Portland Trail Blazers,106
2016-04-30 08:30:00,Oklahoma City Thunder,92,San Antonio Spurs,124
2016-05-01 01:00:00,Charlotte Hornets,73,Miami Heat,106
2016-05-01 03:30:00,Portland Trail Blazers,106,Golden State Warriors,118
2016-05-01 08:00:00,Indiana Pacers,84,Toronto Raptors,89
2016-05-02 07:00:00,Atlanta Hawks,93,Cleveland Cavaliers,104
2016-05-02 09:30:00,Oklahoma City Thunder,98,San Antonio Spurs,97
2016-05-03 08:00:00,Miami Heat,102,Toronto Raptors,96
2016-05-03 10:30:00,Portland Trail Blazers,99,Golden State Warriors,110
2016-05-04 08:00:00,Atlanta Hawks,98,Cleveland Cavaliers,123
2016-05-05 08:00:00,Miami Heat,92,Toronto Raptors,96
2016-05-06 07:00:00,Cleveland Cavaliers,121,Atlanta Hawks,108
2016-05-06 09:30:00,San Antonio Spurs,100,Oklahoma City Thunder,96
2016-05-07 05:00:00,Toronto Raptors,95,Miami Heat,91
2016-05-07 08:30:00,Golden State Warriors,108,Portland Trail Blazers,120
2016-05-08 03:30:00,Cleveland Cavaliers,100,Atlanta Hawks,99
2016-05-08 08:00:00,San Antonio Spurs,97,Oklahoma City Thunder,111
2016-05-09 08:00:00,Toronto Raptors,87,Miami Heat,94
2016-05-09 10:30:00,Golden State Warriors,132,Portland Trail Blazers,125
2016-05-10 08:00:00,Oklahoma City Thunder,95,San Antonio Spurs,91
2016-05-11 08:00:00,Miami Heat,91,Toronto Raptors,99
2016-05-11 10:30:00,Portland Trail Blazers,121,Golden State Warriors,125
2016-05-12 08:30:00,San Antonio Spurs,99,Oklahoma City Thunder,113
2016-05-13 08:00:00,Toronto Raptors,91,Miami Heat,103
2016-05-15 03:30:00,Miami Heat,89,Toronto Raptors,116
2016-05-16 09:00:00,Oklahoma City Thunder,108,Golden State Warriors,102
2016-05-17 08:30:00,Toronto Raptors,84,Cleveland Cavaliers,115
2016-05-18 09:00:00,Oklahoma City Thunder,91,Golden State Warriors,118
2016-05-19 08:30:00,Toronto Raptors,89,Cleveland Cavaliers,108
2016-05-21 08:30:00,Cleveland Cavaliers,84,Toronto Raptors,99
2016-05-22 08:00:00,Golden State Warriors,105,Oklahoma City Thunder,133
2016-05-23 08:30:00,Cleveland Cavaliers,99,Toronto Raptors,105
2016-05-24 09:00:00,Golden State Warriors,94,Oklahoma City Thunder,118
2016-05-25 08:30:00,Toronto Raptors,78,Cleveland Cavaliers,116
2016-05-26 09:00:00,Oklahoma City Thunder,111,Golden State Warriors,120
2016-05-27 08:30:00,Cleveland Cavaliers,113,Toronto Raptors,87
2016-05-28 09:00:00,Golden State Warriors,108,Oklahoma City Thunder,101
2016-05-30 09:00:00,Oklahoma City Thunder,88,Golden State Warriors,96
2016-06-02 09:00:00,Cleveland Cavaliers,89,Golden State Warriors,104
2016-06-05 08:00:00,Cleveland Cavaliers,77,Golden State Warriors,110
2016-06-08 09:00:00,Golden State Warriors,90,Cleveland Cavaliers,120
2016-06-10 09:00:00,Golden State Warriors,108,Cleveland Cavaliers,97
2016-06-13 09:00:00,Cleveland Cavaliers,112,Golden State Warriors,97
2016-06-16 09:00:00,Golden State Warriors,101,Cleveland Cavaliers,115
2016-06-19 08:00:00,Cleveland Cavaliers,93,Golden State Warriors,89
